,SK_ID_CURR,TARGET,index,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,REGION,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Rare,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_Rare,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,OCCUPATION_TYPE_Accountants,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_HR staff,OCCUPATION_TYPE_High skill tech staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Low-skill Laborers,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Realty agents,OCCUPATION_TYPE_Sales staff,OCCUPATION_TYPE_Secretaries,ORGANIZATION_TYPE_Agriculture,ORGANIZATION_TYPE_Business Entity,ORGANIZATION_TYPE_Construction,ORGANIZATION_TYPE_Education,ORGANIZATION_TYPE_Finance,ORGANIZATION_TYPE_Government,ORGANIZATION_TYPE_HotelRestaurant,ORGANIZATION_TYPE_House,ORGANIZATION_TYPE_Industry,ORGANIZATION_TYPE_Other,ORGANIZATION_TYPE_Public,ORGANIZATION_TYPE_Security,ORGANIZATION_TYPE_Self-employed,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Trade,ORGANIZATION_TYPE_Transport,ORGANIZATION_TYPE_XNA,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,NEW_EXT_MEAN,NEW_APP_EXT_SOURCES_PROD,NEW_GOODS_CREDIT,NEW_C_GP,NEW_APP_AGE,NEW_LOAN_VALUE_RATIO,INCOME_PER_PERSON_PERC_PAYMENT_RATE,NAME_FAMILY_STATUS
1799,223041,0,106050,0,1,0,0,0,315000,1971072,68512.5,1800000,0.018801,-23219,-3536,-3864,-537,2,2,2,8,0.661441381,0.332850564,0,0,0,0,-3038,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.152289074,0.159811514,157500,0.2175,0.034759004,0.497145972,0.220161137,0.91320865,-0.543085714,64,1.09504,4531200,Civil marriage
1800,308672,0,180068,0,1,0,0,0,139500,724500,68787,724500,0.026392,-20876,-6672,-4233,-4370,2,2,2,17,0.751832508,0.762335618,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.319601456,0.192546584,69750,0.493096774,0.094944099,0.757084063,0.5731487,1,0,57,1,734642.8104,Married
1801,369061,0,232297,0,0,0,1,0,180000,640080,29970,450000,0.011657,-16462,-216,-5171,-13,2,1,1,9,0.628603166,0.683268831,5,1,5,1,-700,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.013121127,0.281214848,90000,0.1665,0.046822272,0.655935999,0.429504951,0.70303712,-1.056,45,1.4224,1922162.162,Married
1802,201495,0,87451,0,0,1,0,1,135000,178290,13050,157500,0.00963,-11240,-1383,-3674,-3570,3,2,2,12,0.351917134,0.515495375,0,0,0,0,-291,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.123042705,0.757193337,45000,0.096666667,0.073195356,0.433706254,0.181411655,0.883392226,-0.154,31,1.132,614793.1034,Married
1803,355094,0,220201,0,0,1,0,0,157500,269550,21739.5,225000,0.02461,-21662,-5815,-5954,-4452,2,2,2,16,0.669589816,0.562060483,6,0,6,0,-759,1,0,0,8,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.268442434,0.584307179,78750,0.138028571,0.080651085,0.61582515,0.376349975,0.834724541,-0.282857143,59,1.198,976428.2757,Married
1804,255640,0,134196,0,0,0,1,0,135000,490495.5,27387,454500,0.02461,-20227,-2206,-1716,-3685,2,2,2,11,0.689579128,0.791074913,1,0,1,0,-2222,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109062145,0.275231883,67500,0.202866667,0.055835375,0.74032702,0.545508749,0.926614006,-0.266633333,55,1.07919802,1208911.025,Civil marriage
1805,168509,0,59106,1,1,0,1,0,135000,135000,6750,135000,0.018801,-22054,-1226,-14778,-4314,1,2,2,10,0.592247753,0.631354537,4,0,4,0,-2079,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.055590823,1,135000,0.05,0.05,0.611801145,0.373918306,1,0,60,1,2700000,Widow
1806,351322,0,216903,0,0,0,1,0,135000,1078200,31522.5,900000,0.008019,-21789,-3100,-9310,-1919,2,2,2,13,0.61862039,0.180887978,0,0,0,0,-336,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142273624,0.125208681,67500,0.2335,0.029236227,0.399754184,0.111900991,0.834724541,-1.32,60,1.198,2308779.443,Married
1807,153779,0,46428,0,0,0,0,0,112500,765261,32553,684000,0.019101,-23136,-1226,-6753,-5966,2,2,2,11,0.708636626,0.781378238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05299101,0.147008668,56250,0.28936,0.042538428,0.745007432,0.553713239,0.893812699,-0.72232,63,1.118802632,1322333.771,Married
1808,129011,0,24943,0,1,0,0,1,450000,1113840,50463,900000,0.010032,-10474,-2429,-266,-3154,2,2,2,8,0.442068122,0.6577838,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.231907581,0.404007757,225000,0.11214,0.04530543,0.549925961,0.290785249,0.808015514,-0.4752,29,1.2376,4966292.135,Single / not married
1809,378482,0,240452,0,1,0,1,0,112500,545040,19705.5,450000,0.011657,-18730,-240,-10561,-2273,2,1,1,20,0.612784029,0.646329898,0,0,0,0,-1593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.012813668,0.206406869,56250,0.17516,0.036154227,0.629556964,0.396060639,0.825627477,-0.8448,51,1.2112,1555834.665,Married
1810,247031,0,126779,0,1,0,1,1,135000,967500,25650,967500,0.018209,-10199,-1880,-1351,-2569,3,3,3,9,0.418619379,0.18629295,4,0,4,0,-3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184331797,0.139534884,45000,0.19,0.026511628,0.302456164,0.077985839,1,0,28,1,1697368.421,Married
1811,331632,0,199806,0,1,0,0,0,135000,270000,26433,270000,0.026392,-22004,-1391,-2948,-3655,1,2,2,11,0.709673989,0.477649155,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.063215779,0.5,135000,0.1958,0.0979,0.593661572,0.338975181,1,0,60,1,1378958.121,Single / not married
1812,333823,0,201711,1,1,1,0,0,112500,247500,12375,247500,0.00733,-17155,-1272,-6041,-691,2,2,2,18,0.627024283,0.53348163,0,0,0,0,-213,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.074147479,0.454545455,56250,0.11,0.05,0.580252957,0.334505937,1,0,47,1,1125000,Married
1813,212285,0,96726,1,1,1,0,1,67500,135000,6750,135000,0.0105,-7740,-227,-7730,-1094,3,3,3,10,0.002525503,0.53348163,2,0,2,0,-444,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.029328165,0.5,22500,0.1,0.05,0.268003567,0.00134731,1,0,21,1,450000,Married
1814,166468,0,57353,0,0,1,0,0,180000,239850,25960.5,225000,0.008575,-11695,-2263,-5343,-3738,2,2,2,17,0.589244851,0.651260219,0,0,0,0,-183,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.193501496,0.750469043,90000,0.144225,0.108236398,0.620252535,0.38375173,0.938086304,-0.0825,32,1.066,831513.2605,Married
1815,356141,0,221112,0,1,1,1,0,90000,1035000,37305,1035000,0.028663,-20553,-1847,-1811,-3897,2,2,2,13,0.665265032,0.520897599,0,0,0,0,-1766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089865226,0.086956522,45000,0.4145,0.036043478,0.593081316,0.346534958,1,0,56,1,1248492.159,Married
1816,169368,0,59836,0,0,0,0,2,135000,728460,44694,675000,0.02461,-16563,-4241,-9153,-121,4,2,2,10,0.675513141,0.7136314,2,0,2,0,-2700,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256052647,0.185322461,33750,0.331066667,0.061354089,0.69457227,0.482067388,0.926612305,-0.396,45,1.0792,550085.582,Married
1817,268205,0,145062,0,0,1,0,0,135000,1288350,37800,1125000,0.010556,-19935,-756,-1897,-2076,2,3,3,15,0.578939487,0.517296581,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.037923251,0.10478519,67500,0.28,0.029339853,0.548118034,0.299483418,0.87320992,-1.21,55,1.1452,2300625,Married
1818,225999,0,108631,0,1,0,0,0,112500,263686.5,25816.5,238500,0.010147,-16379,-8435,-15767,-4602,2,2,2,17,0.701735671,0.746300213,0,0,0,0,-2342,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.514988705,0.426643002,56250,0.22948,0.097906036,0.724017942,0.523705481,0.904483165,-0.22388,45,1.105603774,574530.4602,Married
1819,133719,0,29021,0,1,0,0,0,90000,135000,13833,135000,0.020246,-22437,-1226,-1598,-4161,1,3,3,7,0.267341346,0.733814537,0,0,0,0,-1752,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.054641886,0.666666667,90000,0.1537,0.102466667,0.500577942,0.196178966,1,0,61,1,878334.4177,Single / not married
1820,117185,0,14729,0,1,1,1,0,45000,254700,15579,225000,0.018029,-17217,-10413,-4747,-776,2,3,3,12,0.549754897,0.694092643,4,0,4,0,-2278,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6048092,0.176678445,22500,0.3462,0.061166078,0.62192377,0.381580829,0.883392226,-0.66,47,1.132,367850.9532,Married
1821,150944,0,43990,0,1,0,0,0,135000,485086.5,31158,400500,0.018029,-15323,-1055,-1119,-5731,2,3,3,8,0.309857981,0.681705878,2,0,2,0,-1924,0,0,0,0,0,6,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.068850747,0.27830088,67500,0.2308,0.064231843,0.49578193,0.211232007,0.825625945,-0.626566667,42,1.211202247,1050880.633,Civil marriage
1822,142028,0,36295,0,1,1,1,0,441000,1402776,96214.5,1354500,0.072508,-12897,-848,-488,-3505,2,1,1,12,0.770156902,0.360612566,0,0,0,0,-481,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065751725,0.314376636,220500,0.218173469,0.068588641,0.565384734,0.277728257,0.965585382,-0.109469388,35,1.035641196,3214818.016,Civil marriage
1823,340368,1,207387,0,0,1,1,1,99000,450000,30442.5,450000,0.00823,-11475,-1280,-5377,-3987,3,2,2,15,0.018896241,0.076473519,0,0,0,0,-705,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.111546841,0.22,33000,0.3075,0.06765,0.04768488,0.001445062,1,0,31,1,487804.878,Married
1824,315204,0,185641,1,1,0,0,0,112500,360000,18000,360000,0.011657,-21730,-1226,-5057,-3993,2,1,1,18,0.681262108,0.639707568,4,0,4,0,-1329,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.056419696,0.3125,56250,0.16,0.05,0.660484838,0.435808526,1,0,60,1,1125000,Married
1825,139393,0,33995,1,0,0,1,0,72000,180000,9000,180000,0.015221,-8778,-181,-5609,-203,2,2,2,10,0.118095989,0.175605979,3,2,3,0,-1561,0,0,0,0,0,6,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.020619731,0.4,36000,0.125,0.05,0.146850984,0.020738362,1,0,24,1,720000,Civil marriage
1826,217244,0,100978,0,1,0,0,0,81000,203760,19980,180000,0.008625,-22227,-1226,-9897,-4140,2,2,2,13,0.471986077,0.76623367,0,0,0,0,-1603,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.055158141,0.397526502,40500,0.246666667,0.098056537,0.619109874,0.361651624,0.883392226,-0.293333333,61,1.132,413027.027,Married
1827,138931,0,33606,0,1,0,0,1,108000,497520,59175,450000,0.00702,-9183,-657,-9169,-1498,3,2,2,14,0.261391956,0.45432106,2,0,2,0,-251,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.071545247,0.2170767,36000,0.547916667,0.118939942,0.357856508,0.118755871,0.904486252,-0.44,25,1.1056,302673.7643,Married
1828,144007,0,37996,0,0,1,1,0,900000,527373,38506.5,477000,0.018029,-21636,-1047,-2824,-2381,2,3,3,6,0.649491448,0.542445144,0,0,0,0,-1964,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04839157,1.706572009,450000,0.042785,0.073015683,0.595968296,0.352313482,0.904483165,-0.05597,59,1.105603774,6163059.483,Married
1829,123121,0,19824,0,1,0,0,0,202500,1090539,52596,895500,0.010276,-22366,-1226,-1259,-1912,1,2,2,12,0.297512832,0.53348163,0,0,0,0,0,0,0,0,2,0,25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.054815345,0.185687995,202500,0.259733333,0.048229362,0.415497231,0.158717631,0.821153576,-0.963155556,61,1.217798995,4198687.115,Separated
1830,330716,0,199002,0,1,0,1,0,94500,339241.5,15943.5,238500,0.006629,-9306,-1291,-8508,-114,2,2,2,6,0.370772623,0.411848556,0,0,0,0,-1041,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.138727703,0.278562617,47250,0.168714286,0.046997493,0.39131059,0.15270217,0.703038986,-1.066047619,25,1.422396226,1005372.777,Civil marriage
1831,136652,0,31600,0,1,0,0,0,112500,227520,8302.5,180000,0.010276,-20249,-144,-4056,-973,2,2,2,13,0.13819364,0.303146374,0,0,0,0,-312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007111462,0.494462025,56250,0.0738,0.036491297,0.220670007,0.041892901,0.791139241,-0.4224,55,1.264,1541463.415,Married
1832,233532,0,115148,0,0,1,0,0,157500,411813,27985.5,355500,0.018634,-13246,-1354,-2638,-2628,2,2,2,11,0.618501721,0.652896552,10,0,10,0,-141,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.102219538,0.382455143,78750,0.177685714,0.067956815,0.635699136,0.403817641,0.863255895,-0.357542857,36,1.158405063,1158824.168,Married
1833,116812,0,14411,0,1,0,0,0,112500,922500,27103.5,922500,0.008866,-20020,-5069,-755,-3220,2,2,2,10,0.758006228,0.651260219,3,0,3,0,-1913,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253196803,0.12195122,56250,0.24092,0.029380488,0.704633223,0.493659302,1,0,55,1,1914535.946,Married
1834,347558,0,213640,0,1,0,0,0,108000,760225.5,32337,679500,0.018029,-23725,-1226,-3328,-5512,1,3,2,8,0.752118002,0.794628583,0,0,0,0,-1314,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.051675448,0.142063112,108000,0.299416667,0.042536063,0.773373293,0.597654462,0.893813743,-0.747458333,65,1.118801325,2539021.987,Widow
1835,375368,0,237736,0,1,0,0,0,270000,1002856.5,44302.5,823500,0.01885,-17413,-10574,-6487,-951,2,2,2,10,0.643639889,0.349055251,14,1,14,1,-913,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607247459,0.269230942,135000,0.164083333,0.04417631,0.49634757,0.224665883,0.821154373,-0.664283333,48,1.217797814,3055936.516,Married
1836,204904,0,90358,0,1,1,1,0,67500,180000,17397,180000,0.010966,-17653,-5592,-6873,-1204,2,2,2,9,0.544439509,0.65452928,3,2,3,2,-614,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316773353,0.375,33750,0.257733333,0.09665,0.599484394,0.3563516,1,0,48,1,349198.1376,Married
1837,222859,0,105887,0,1,0,1,1,72000,216144,12537,171000,0.04622,-10072,-1271,-891,-2652,3,1,1,9,0.679140581,0.37571101,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126191422,0.333111259,24000,0.174125,0.058002998,0.527425795,0.255160593,0.791139241,-0.627,28,1.264,413771.7157,Married
1838,106289,0,5376,0,1,0,0,0,33300,359685,15237,310500,0.031329,-20974,-1226,-11181,-126,2,2,2,9,0.266519775,0.53348163,0,0,0,0,-460,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.058453323,0.092581008,16650,0.457567568,0.042362067,0.400000703,0.142183404,0.863255348,-1.477027027,57,1.158405797,393040.3131,Married
1839,157273,0,49472,0,1,0,0,1,90000,814041,23931,679500,0.035792,-12665,-1979,-1968,-2478,3,2,2,10,0.642952441,0.646329898,3,1,3,1,-1101,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.156257402,0.110559542,30000,0.2659,0.029397782,0.644641169,0.415559385,0.834724541,-1.4949,35,1.198,1020485.145,Married
1840,284193,0,158884,0,0,1,1,0,396000,1546020,44437.5,1350000,0.072508,-19601,-6622,-2184,-2952,1,1,1,19,0.469485374,0.472253343,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.337839906,0.256141576,396000,0.112215909,0.02874316,0.470869358,0.221716037,0.87320992,-0.495,54,1.1452,13777190.89,Single / not married
1841,316844,1,187051,0,0,1,0,0,225000,1061599.5,31171.5,927000,0.022625,-8675,-286,-889,-1323,2,2,2,10,0.041737315,0.53348163,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329683,0.211944335,112500,0.13854,0.029362768,0.287609473,0.022266091,0.87321066,-0.59822,24,1.145199029,3831382.633,Married
1842,235339,0,116706,0,1,0,1,0,135000,566055,16681.5,472500,0.009657,-18233,-2622,-6192,-1785,1,2,2,9,0.503068773,0.76623367,0,0,0,0,-1614,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.143805188,0.238492726,135000,0.123566667,0.029469751,0.634651222,0.385468233,0.834724541,-0.693,50,1.198,4580968.438,Widow
1843,318620,0,188567,0,1,0,1,0,45000,225000,26703,225000,0.018634,-11310,-1455,-1965,-2650,2,2,2,16,0.538146678,0.692559067,0,0,0,0,-2411,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128647215,0.2,22500,0.5934,0.11868,0.615352873,0.372698361,1,0,31,1,189585.4398,Married
1844,272520,0,148798,0,0,0,1,0,112500,398160,31585.5,315000,0.010966,-8076,-423,-5199,-748,1,2,2,15,0.711594076,0.53348163,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052377415,0.282549729,112500,0.28076,0.079328662,0.622537853,0.379622368,0.791139241,-0.7392,22,1.264,1418150.734,Single / not married
1845,330241,0,198581,0,1,0,0,1,270000,747886.5,72985.5,693000,0.018029,-13868,-2236,-2194,-1574,3,3,2,13,0.775394213,0.394495405,14,0,14,0,-904,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.161234497,0.361017347,90000,0.270316667,0.097589006,0.584944809,0.305889454,0.92661119,-0.203283333,38,1.079201299,922235.033,Married
1846,331699,0,199864,0,0,1,0,0,135000,917451,30451.5,792000,0.022625,-22808,-1226,-5791,-4572,2,2,2,10,0.356970702,0.715103102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.053753069,0.147146823,67500,0.225566667,0.033191418,0.536036902,0.255270856,0.863261362,-0.929266667,62,1.158397727,2033658.194,Married
1847,124677,0,21175,0,1,1,0,0,180000,949500,40360.5,949500,0.04622,-17544,-297,-3779,-1095,1,1,1,13,0.684732539,0.771361592,0,0,0,0,-1435,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.016928865,0.18957346,180000,0.224225,0.042507109,0.728047065,0.528176381,1,0,48,1,4234585.796,Single / not married
